company,percentage,demographics,job_category
anonymous,51.1,Asian,Professionals
anonymous,51.6,Asian,Professionals
anonymous,53.3,Asian,Professionals
anonymous,53.6,Asian,Professionals
anonymous,53.6,Asian,Professionals
anonymous,53.6,Asian,Professionals
anonymous,53.8,Asian,Professionals
anonymous,53.9,Asian,Professionals
anonymous,54.1,Asian,Professionals
Nvidia,54.6,Asian,Professionals
anonymous,54.9,Asian,Professionals
anonymous,55.7,Asian,Professionals
anonymous,55.7,Asian,Professionals
anonymous,56.4,Asian,Professionals
anonymous,56.9,Asian,Professionals
anonymous,57,Asian,Professionals
anonymous,57.8,Asian,Professionals
eBay,58,Asian,Professionals
anonymous,58.2,Asian,Professionals
anonymous,58.4,Asian,Professionals
anonymous,58.6,Asian,Professionals
anonymous,59.2,Asian,Professionals
anonymous,60.9,Asian,Professionals
anonymous,61.2,Asian,Professionals
anonymous,62.9,Asian,Professionals
anonymous,67.6,Asian,Professionals
anonymous,67.8,Asian,Professionals
anonymous,69.2,Asian,Professionals
anonymous,70.1,Asian,Professionals
anonymous,70.4,Asian,Professionals
anonymous,72.9,Asian,Professionals
anonymous,92.2,Asian,Professionals
anonymous,8.1,Female_total,Professionals
anonymous,10.5,Female_total,Professionals
anonymous,12.7,Female_total,Professionals
anonymous,15.3,Female_total,Professionals
anonymous,16,Female_total,Professionals
Nvidia,16.4,Female_total,Professionals
anonymous,16.8,Female_total,Professionals
anonymous,17.3,Female_total,Professionals
anonymous,17.7,Female_total,Professionals
anonymous,17.8,Female_total,Professionals
anonymous,18.2,Female_total,Professionals
anonymous,18.2,Female_total,Professionals
anonymous,18.4,Female_total,Professionals
anonymous,18.6,Female_total,Professionals
anonymous,19,Female_total,Professionals
anonymous,19.2,Female_total,Professionals
anonymous,19.4,Female_total,Professionals
anonymous,19.6,Female_total,Professionals
anonymous,19.8,Female_total,Professionals
anonymous,20,Female_total,Professionals
anonymous,20.2,Female_total,Professionals
anonymous,20.3,Female_total,Professionals
anonymous,20.3,Female_total,Professionals
anonymous,20.4,Female_total,Professionals
anonymous,20.8,Female_total,Professionals
anonymous,20.8,Female_total,Professionals
anonymous,21.1,Female_total,Professionals
anonymous,21.3,Female_total,Professionals
anonymous,21.5,Female_total,Professionals
anonymous,21.6,Female_total,Professionals
anonymous,21.8,Female_total,Professionals
anonymous,22,Female_total,Professionals
anonymous,22.1,Female_total,Professionals
anonymous,22.2,Female_total,Professionals
anonymous,22.3,Female_total,Professionals
anonymous,22.3,Female_total,Professionals
View,22.5,Female_total,Professionals
anonymous,22.5,Female_total,Professionals
anonymous,22.6,Female_total,Professionals
anonymous,22.8,Female_total,Professionals
anonymous,23,Female_total,Professionals
anonymous,23.1,Female_total,Professionals
anonymous,23.1,Female_total,Professionals
anonymous,23.2,Female_total,Professionals
anonymous,23.3,Female_total,Professionals
anonymous,23.5,Female_total,Professionals
anonymous,23.5,Female_total,Professionals
anonymous,23.5,Female_total,Professionals
anonymous,23.7,Female_total,Professionals
anonymous,23.7,Female_total,Professionals
anonymous,23.7,Female_total,Professionals
Google,23.8,Female_total,Professionals
anonymous,23.9,Female_total,Professionals
anonymous,24,Female_total,Professionals
anonymous,24.1,Female_total,Professionals
anonymous,24.2,Female_total,Professionals
anonymous,24.7,Female_total,Professionals
anonymous,24.8,Female_total,Professionals
anonymous,24.9,Female_total,Professionals
NetApp,25,Female_total,Professionals
anonymous,25.3,Female_total,Professionals
anonymous,25.4,Female_total,Professionals
Apple,25.5,Female_total,Professionals
anonymous,25.5,Female_total,Professionals
anonymous,25.6,Female_total,Professionals
anonymous,25.6,Female_total,Professionals
anonymous,25.7,Female_total,Professionals
anonymous,25.9,Female_total,Professionals
anonymous,25.9,Female_total,Professionals
Cisco,26,Female_total,Professionals
anonymous,26.3,Female_total,Professionals
anonymous,26.4,Female_total,Professionals
anonymous,26.4,Female_total,Professionals
anonymous,26.4,Female_total,Professionals
anonymous,26.5,Female_total,Professionals
anonymous,26.6,Female_total,Professionals
Uber,26.9,Female_total,Professionals
anonymous,27.1,Female_total,Professionals
Intel,27.3,Female_total,Professionals
anonymous,27.5,Female_total,Professionals
anonymous,27.5,Female_total,Professionals
anonymous,27.7,Female_total,Professionals
anonymous,27.9,Female_total,Professionals
anonymous,28.3,Female_total,Professionals
anonymous,28.5,Female_total,Professionals
anonymous,28.5,Female_total,Professionals
anonymous,28.6,Female_total,Professionals
anonymous,29.1,Female_total,Professionals
anonymous,29.2,Female_total,Professionals
anonymous,29.2,Female_total,Professionals
anonymous,29.2,Female_total,Professionals
eBay,29.3,Female_total,Professionals
Facebook,29.4,Female_total,Professionals
Adobe,29.5,Female_total,Professionals
anonymous,29.6,Female_total,Professionals
anonymous,29.6,Female_total,Professionals
anonymous,29.7,Female_total,Professionals
Square,29.8,Female_total,Professionals
Twitter,30.3,Female_total,Professionals
anonymous,30.4,Female_total,Professionals
anonymous,30.7,Female_total,Professionals
anonymous,30.9,Female_total,Professionals
anonymous,31.1,Female_total,Professionals
anonymous,31.2,Female_total,Professionals
anonymous,31.3,Female_total,Professionals
anonymous,31.5,Female_total,Professionals
anonymous,31.6,Female_total,Professionals
anonymous,31.7,Female_total,Professionals
anonymous,31.9,Female_total,Professionals
Salesforce,32,Female_total,Professionals
anonymous,32,Female_total,Professionals
anonymous,32.2,Female_total,Professionals
PayPal,32.6,Female_total,Professionals
anonymous,32.7,Female_total,Professionals
HPE,33,Female_total,Professionals
anonymous,33,Female_total,Professionals
anonymous,33.1,Female_total,Professionals
anonymous,33.3,Female_total,Professionals
HP Inc.,33.5,Female_total,Professionals
anonymous,33.6,Female_total,Professionals
anonymous,33.7,Female_total,Professionals
Sanmina,34.1,Female_total,Professionals
anonymous,34.8,Female_total,Professionals
anonymous,34.8,Female_total,Professionals
anonymous,34.9,Female_total,Professionals
anonymous,35.7,Female_total,Professionals
anonymous,36.6,Female_total,Professionals
anonymous,36.7,Female_total,Professionals
anonymous,36.8,Female_total,Professionals
anonymous,36.9,Female_total,Professionals
MobileIron,37,Female_total,Professionals
LinkedIn,37.3,Female_total,Professionals
anonymous,37.3,Female_total,Professionals
anonymous,37.4,Female_total,Professionals
Intuit,37.6,Female_total,Professionals
Lyft,37.6,Female_total,Professionals
anonymous,37.7,Female_total,Professionals
anonymous,37.8,Female_total,Professionals
anonymous,38.8,Female_total,Professionals
anonymous,38.9,Female_total,Professionals
anonymous,38.9,Female_total,Professionals
Airbnb,39.2,Female_total,Professionals
anonymous,39.3,Female_total,Professionals
anonymous,39.5,Female_total,Professionals
anonymous,39.6,Female_total,Professionals
anonymous,40,Female_total,Professionals
Pinterest,40.8,Female_total,Professionals
anonymous,40.8,Female_total,Professionals
anonymous,40.9,Female_total,Professionals
23andMe,42,Female_total,Professionals
anonymous,42.3,Female_total,Professionals
anonymous,42.9,Female_total,Professionals
anonymous,44.4,Female_total,Professionals
anonymous,45.1,Female_total,Professionals
anonymous,45.1,Female_total,Professionals
anonymous,45.3,Female_total,Professionals
anonymous,45.4,Female_total,Professionals
anonymous,45.4,Female_total,Professionals
anonymous,45.9,Female_total,Professionals
anonymous,46.3,Female_total,Professionals
anonymous,46.7,Female_total,Professionals
anonymous,46.8,Female_total,Professionals
anonymous,48.6,Female_total,Professionals
anonymous,49.3,Female_total,Professionals
anonymous,49.5,Female_total,Professionals
anonymous,49.5,Female_total,Professionals
anonymous,50.2,Female_total,Professionals
anonymous,51.2,Female_total,Professionals
anonymous,51.6,Female_total,Professionals
anonymous,53.3,Female_total,Professionals
anonymous,53.6,Female_total,Professionals
anonymous,54.2,Female_total,Professionals
anonymous,58.8,Female_total,Professionals
anonymous,61,Female_total,Professionals
anonymous,61.7,Female_total,Professionals
anonymous,61.9,Female_total,Professionals
anonymous,62.7,Female_total,Professionals
anonymous,0.7,White_female,Professionals
anonymous,1.7,White_female,Professionals
anonymous,2.2,White_female,Professionals
anonymous,3.7,White_female,Professionals
anonymous,3.9,White_female,Professionals
Nvidia,4,White_female,Professionals
anonymous,4,White_female,Professionals
anonymous,4.3,White_female,Professionals
anonymous,4.3,White_female,Professionals
anonymous,4.4,White_female,Professionals
anonymous,4.5,White_female,Professionals
anonymous,4.5,White_female,Professionals
anonymous,4.7,White_female,Professionals
anonymous,4.8,White_female,Professionals
anonymous,5.2,White_female,Professionals
anonymous,5.2,White_female,Professionals
anonymous,5.2,White_female,Professionals
anonymous,5.3,White_female,Professionals
anonymous,5.5,White_female,Professionals
anonymous,5.8,White_female,Professionals
anonymous,6,White_female,Professionals
anonymous,6.1,White_female,Professionals
anonymous,6.1,White_female,Professionals
anonymous,6.3,White_female,Professionals
anonymous,6.5,White_female,Professionals
anonymous,6.8,White_female,Professionals
anonymous,6.9,White_female,Professionals
anonymous,7.2,White_female,Professionals
anonymous,7.2,White_female,Professionals
anonymous,7.4,White_female,Professionals
anonymous,7.4,White_female,Professionals
anonymous,7.5,White_female,Professionals
anonymous,7.7,White_female,Professionals
anonymous,7.7,White_female,Professionals
anonymous,7.8,White_female,Professionals
anonymous,8.2,White_female,Professionals
anonymous,8.3,White_female,Professionals
anonymous,8.8,White_female,Professionals
anonymous,9.1,White_female,Professionals
View,9.3,White_female,Professionals
anonymous,9.5,White_female,Professionals
anonymous,9.6,White_female,Professionals
anonymous,9.6,White_female,Professionals
anonymous,9.7,White_female,Professionals
anonymous,9.7,White_female,Professionals
Intel,9.8,White_female,Professionals
anonymous,9.9,White_female,Professionals
anonymous,9.9,White_female,Professionals
anonymous,10,White_female,Professionals
anonymous,10.1,White_female,Professionals
Google,10.3,White_female,Professionals
eBay,10.3,White_female,Professionals
anonymous,10.3,White_female,Professionals
anonymous,10.3,White_female,Professionals
anonymous,10.4,White_female,Professionals
anonymous,10.6,White_female,Professionals
anonymous,10.6,White_female,Professionals
anonymous,10.7,White_female,Professionals
Cisco,10.8,White_female,Professionals
anonymous,10.8,White_female,Professionals
anonymous,10.8,White_female,Professionals
anonymous,10.9,White_female,Professionals
anonymous,10.9,White_female,Professionals
anonymous,11.1,White_female,Professionals
anonymous,11.2,White_female,Professionals
anonymous,11.2,White_female,Professionals
anonymous,11.3,White_female,Professionals
anonymous,11.3,White_female,Professionals
Apple,11.4,White_female,Professionals
anonymous,11.4,White_female,Professionals
MobileIron,11.6,White_female,Professionals
NetApp,11.6,White_female,Professionals
anonymous,11.7,White_female,Professionals
anonymous,11.7,White_female,Professionals
anonymous,11.7,White_female,Professionals
anonymous,11.8,White_female,Professionals
anonymous,11.9,White_female,Professionals
Facebook,12.1,White_female,Professionals
anonymous,12.1,White_female,Professionals
anonymous,12.3,White_female,Professionals
anonymous,12.5,White_female,Professionals
anonymous,12.7,White_female,Professionals
anonymous,12.8,White_female,Professionals
anonymous,12.9,White_female,Professionals
anonymous,13.3,White_female,Professionals
anonymous,13.3,White_female,Professionals
Adobe,13.3,White_female,Professionals
anonymous,13.3,White_female,Professionals
anonymous,13.4,White_female,Professionals
Uber,13.4,White_female,Professionals
PayPal,13.7,White_female,Professionals
anonymous,13.7,White_female,Professionals
anonymous,13.8,White_female,Professionals
anonymous,13.8,White_female,Professionals
anonymous,14.3,White_female,Professionals
anonymous,14.3,White_female,Professionals
anonymous,14.5,White_female,Professionals
anonymous,14.6,White_female,Professionals
anonymous,14.6,White_female,Professionals
anonymous,14.6,White_female,Professionals
anonymous,14.7,White_female,Professionals
anonymous,14.8,White_female,Professionals
anonymous,15,White_female,Professionals
anonymous,15.1,White_female,Professionals
anonymous,15.1,White_female,Professionals
Square,15.2,White_female,Professionals
anonymous,15.2,White_female,Professionals
anonymous,15.2,White_female,Professionals
Twitter,15.3,White_female,Professionals
anonymous,15.3,White_female,Professionals
anonymous,15.4,White_female,Professionals
anonymous,15.5,White_female,Professionals
anonymous,15.6,White_female,Professionals
anonymous,15.7,White_female,Professionals
anonymous,15.8,White_female,Professionals
anonymous,15.9,White_female,Professionals
anonymous,15.9,White_female,Professionals
anonymous,16.2,White_female,Professionals
anonymous,16.3,White_female,Professionals
anonymous,16.4,White_female,Professionals
anonymous,16.7,White_female,Professionals
anonymous,16.8,White_female,Professionals
LinkedIn,17.2,White_female,Professionals
Intuit,17.3,White_female,Professionals
anonymous,17.5,White_female,Professionals
anonymous,17.7,White_female,Professionals
anonymous,17.8,White_female,Professionals
anonymous,17.8,White_female,Professionals
anonymous,17.9,White_female,Professionals
anonymous,17.9,White_female,Professionals
Salesforce,18,White_female,Professionals
anonymous,18.3,White_female,Professionals
anonymous,18.5,White_female,Professionals
anonymous,18.6,White_female,Professionals
anonymous,18.7,White_female,Professionals
Airbnb,18.9,White_female,Professionals
anonymous,19.4,White_female,Professionals
anonymous,19.4,White_female,Professionals
anonymous,19.7,White_female,Professionals
anonymous,19.7,White_female,Professionals
anonymous,20,White_female,Professionals
anonymous,20.2,White_female,Professionals
anonymous,20.3,White_female,Professionals
anonymous,20.3,White_female,Professionals
Sanmina,20.3,White_female,Professionals
anonymous,20.3,White_female,Professionals
Pinterest,20.5,White_female,Professionals
anonymous,20.5,White_female,Professionals
anonymous,20.7,White_female,Professionals
anonymous,21.2,White_female,Professionals
anonymous,21.5,White_female,Professionals
anonymous,21.6,White_female,Professionals
anonymous,21.8,White_female,Professionals
23andMe,21.9,White_female,Professionals
anonymous,22.4,White_female,Professionals
anonymous,22.5,White_female,Professionals
anonymous,22.6,White_female,Professionals
anonymous,22.7,White_female,Professionals
HP Inc.,22.8,White_female,Professionals
Lyft,22.8,White_female,Professionals
anonymous,22.9,White_female,Professionals
HPE,23.1,White_female,Professionals
anonymous,23.2,White_female,Professionals
anonymous,24.4,White_female,Professionals
anonymous,24.4,White_female,Professionals
anonymous,24.7,White_female,Professionals
anonymous,24.7,White_female,Professionals
anonymous,24.8,White_female,Professionals
anonymous,26.1,White_female,Professionals
anonymous,26.5,White_female,Professionals
anonymous,27,White_female,Professionals
anonymous,27.5,White_female,Professionals
anonymous,27.9,White_female,Professionals
anonymous,28.8,White_female,Professionals
anonymous,31.2,White_female,Professionals
anonymous,33.9,White_female,Professionals
anonymous,47.4,White_female,Professionals
anonymous,3.1,Asian_female,Professionals
anonymous,3.3,Asian_female,Professionals
anonymous,3.8,Asian_female,Professionals
anonymous,3.8,Asian_female,Professionals
anonymous,4.3,Asian_female,Professionals
anonymous,4.4,Asian_female,Professionals
anonymous,4.4,Asian_female,Professionals
anonymous,4.7,Asian_female,Professionals
HPE,4.9,Asian_female,Professionals
anonymous,5.1,Asian_female,Professionals
anonymous,5.2,Asian_female,Professionals
anonymous,5.3,Asian_female,Professionals
anonymous,5.5,Asian_female,Professionals
